process,train,predict
0.0007064342498779297,0.25505518913269043,0.010159015655517578
0.0007102489471435547,0.2544839382171631,0.009999752044677734
0.0006995201110839844,0.2578587532043457,0.010032415390014648
0.0007123947143554688,0.2555720806121826,0.010144472122192383
0.0007636547088623047,0.2560389041900635,0.009983062744140625
0.000705718994140625,0.2550344467163086,0.011248350143432617
0.0010428428649902344,0.2825472354888916,0.010705232620239258
0.0009970664978027344,0.25261712074279785,0.009987354278564453
0.0007863044738769531,0.25612497329711914,0.010022640228271484
0.0007047653198242188,0.2511594295501709,0.010246753692626953
0.0007457733154296875,0.2535066604614258,0.010139703750610352
0.0007793903350830078,0.25383758544921875,0.009924888610839844
0.0006992816925048828,0.2532014846801758,0.010202646255493164
0.0007481575012207031,0.25341320037841797,0.009988546371459961
0.0007483959197998047,0.25586414337158203,0.009963035583496094
0.0007593631744384766,0.23587679862976074,0.010124921798706055
0.0007588863372802734,0.2532072067260742,0.00992131233215332
0.0007369518280029297,0.2540459632873535,0.009993791580200195
0.0006945133209228516,0.2545430660247803,0.009984970092773438
0.0007047653198242188,0.25188565254211426,0.0101776123046875
0.0006964206695556641,0.25133371353149414,0.010098695755004883
0.0007047653198242188,0.2510192394256592,0.01002359390258789
0.0007035732269287109,0.2505791187286377,0.010314226150512695
0.0007009506225585938,0.25217247009277344,0.010046720504760742
0.0006973743438720703,0.2552003860473633,0.010057210922241211
0.0006992816925048828,0.2541956901550293,0.010272979736328125
0.0006995201110839844,0.2351977825164795,0.00985407829284668
0.0006985664367675781,0.24659395217895508,0.009937047958374023
0.0009560585021972656,0.25664734840393066,0.010256290435791016
0.0007941722869873047,0.2505199909210205,0.00995182991027832
0.0007483959197998047,0.2526431083679199,0.01004934310913086
0.0007123947143554688,0.25640869140625,0.010353803634643555
0.0008494853973388672,0.25716543197631836,0.00996088981628418
0.0007119178771972656,0.25638675689697266,0.010385990142822266
0.0015320777893066406,0.25647950172424316,0.01033473014831543
0.0009968280792236328,0.25647854804992676,0.01022481918334961
0.0007145404815673828,0.25476765632629395,0.010051965713500977
0.0008471012115478516,0.2587089538574219,0.010138988494873047
0.0007526874542236328,0.25177621841430664,0.010205268859863281
0.0007200241088867188,0.25386643409729004,0.010009765625
0.0007023811340332031,0.2571539878845215,0.010081052780151367
0.0006978511810302734,0.25728368759155273,0.010168075561523438
0.0007078647613525391,0.25450706481933594,0.009998321533203125
0.0006985664367675781,0.25386786460876465,0.00993204116821289
0.0007073879241943359,0.2539222240447998,0.010022401809692383
0.0007007122039794922,0.24903416633605957,0.00999903678894043
0.0007128715515136719,0.2552206516265869,0.010141611099243164
0.0007009506225585938,0.2365870475769043,0.009862899780273438
0.0006999969482421875,0.24813365936279297,0.009965181350708008
0.0007040500640869141,0.2525613307952881,0.010161399841308594
0.0007107257843017578,0.25098681449890137,0.010129690170288086
0.0007040500640869141,0.2531111240386963,0.009949445724487305
0.0007014274597167969,0.2550225257873535,0.010123729705810547
0.0006995201110839844,0.25170040130615234,0.010065078735351562
0.0007028579711914062,0.23794269561767578,0.009879350662231445
0.0006985664367675781,0.2514026165008545,0.010024070739746094
0.0007059574127197266,0.24918365478515625,0.010214805603027344
0.0007026195526123047,0.2565019130706787,0.009886503219604492
0.0007071495056152344,0.24998164176940918,0.010004043579101562
0.0007188320159912109,0.25229525566101074,0.010090351104736328
0.0007112026214599609,0.2530243396759033,0.010106801986694336
0.0006976127624511719,0.2557823657989502,0.010014057159423828
0.0007052421569824219,0.2510497570037842,0.010114669799804688
0.0007097721099853516,0.24979519844055176,0.010012626647949219
0.0007076263427734375,0.2359752655029297,0.00983285903930664
0.0006992816925048828,0.26142287254333496,0.010252714157104492
0.000942230224609375,0.2550835609436035,0.010360002517700195
0.00084686279296875,0.2590339183807373,0.010135173797607422
0.0007746219635009766,0.24986720085144043,0.01035618782043457
0.0007178783416748047,0.25188374519348145,0.010064363479614258
0.0007014274597167969,0.2573411464691162,0.010095596313476562
0.0007219314575195312,0.25762081146240234,0.009958028793334961
0.0007116794586181641,0.2568185329437256,0.009932518005371094
0.0007004737854003906,0.25612473487854004,0.00997304916381836
0.0007131099700927734,0.25221920013427734,0.010138988494873047
0.0007028579711914062,0.2549417018890381,0.010218381881713867
0.0007531642913818359,0.2542757987976074,0.010122299194335938
0.0007228851318359375,0.25218725204467773,0.010012388229370117
0.0007054805755615234,0.25551676750183105,0.010014057159423828
0.0006937980651855469,0.2553215026855469,0.010099172592163086
0.0007064342498779297,0.25192785263061523,0.01000833511352539
0.0007026195526123047,0.2541825771331787,0.009952306747436523
0.0007040500640869141,0.2589609622955322,0.009972810745239258
0.0007009506225585938,0.2554943561553955,0.010009765625
0.0007009506225585938,0.25189971923828125,0.010135650634765625
0.0007030963897705078,0.25331640243530273,0.009912967681884766
0.0006999969482421875,0.2370281219482422,0.010085344314575195
0.0006978511810302734,0.2543349266052246,0.009974002838134766
0.0007047653198242188,0.2533717155456543,0.010173320770263672
0.0007064342498779297,0.2606534957885742,0.01009058952331543
0.0006957054138183594,0.25675177574157715,0.00996255874633789
