"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"1573","ENSMUSG00000044801",2.3914830145356,-2.63585648999994,4.91697539775196,0.0265940357085924,0.259350684520963,2,0,1,5,6,4,"Olfr159","olfactory receptor 159"
"1582","ENSMUSG00000094254",0.630334942752132,1.58633097813389,4.88690594330156,0.0270611411939219,0.261591031541245,58,79,86,82,146,92,"Olfr969","olfactory receptor 969"
"1692","ENSMUSG00000095608",0.800447710438411,0.433904141279006,4.70188173483352,0.0301296123951088,0.288720285733999,30,31,30,40,63,44,"Olfr247","olfactory receptor 247"
"1772","ENSMUSG00000061210",0.693220872850293,1.15335521736357,4.61503696009802,0.0316928122042169,0.299175139770531,31,77,58,70,87,77,"Olfr47","olfactory receptor 47"
"1778","ENSMUSG00000057270",0.617062191957662,1.7373285962555,4.60690224859847,0.031843506646332,0.299175139770531,51,93,116,108,108,134,"Olfr1501","olfactory receptor 1501"
"1785","ENSMUSG00000109354",0.621607695771256,1.84004843941641,4.59661822755455,0.0320350875616358,0.299175139770531,55,134,83,119,167,87,"Olfr706","olfactory receptor 706"
"1808","ENSMUSG00000110970",0.612869578668639,1.42372846336957,4.5568155968092,0.0327879830479209,0.302073568142824,33,59,118,47,97,140,"Olfr156","olfactory receptor 156"
"1814","ENSMUSG00000059821",0.754537498582353,0.620264508088147,4.55130464810411,0.0328936734819772,0.302073568142824,37,31,39,46,67,53,"Olfr847","olfactory receptor 847"
"1835","ENSMUSG00000045474",0.548240385655941,2.78341905155713,4.52567240728085,0.0333899519954143,0.304096918173112,103,219,236,213,265,230,"Olfr1368","olfactory receptor 1368"
"1864","ENSMUSG00000071481",0.775901631385283,0.511013118894833,4.47211692292336,0.0344522814125707,0.31120011571027,19,48,33,33,57,63,"Olfr437","olfactory receptor 437"
"1917","ENSMUSG00000063660",3.96121536534477,-3.29530209574709,4.39398627606275,0.0360658946904415,0.323126958933874,0,0,0,7,0,0,"Olfr98","olfactory receptor 98"
"1937","ENSMUSG00000095075",1.40372252875526,-1.06005668672391,4.37762403591931,0.0364137227585948,0.323612278064286,14,2,8,21,20,12,"Olfr782","olfactory receptor 782"
"2276","ENSMUSG00000061875",0.786101953946401,0.904927749340717,4.00562706080649,0.0453486254514676,0.3941600171955,17,44,81,52,78,66,"Olfr1148","olfactory receptor 1148"
"2278","ENSMUSG00000109058",0.564853926736012,1.82872759105482,4.00422836306088,0.0453862678780475,0.3941600171955,57,90,137,99,138,130,"Olfr705","olfactory receptor 705"
"2281","ENSMUSG00000050803",-1.50232272588284,-1.76598310386041,4.00279138656485,0.0454249747584651,0.3941600171955,10,13,9,2,7,2,"Olfr866","olfactory receptor 866"
"2321","ENSMUSG00000051952",1.87147020680099,-1.81204190537457,3.96089483167866,0.0465689417503904,0.400929482882267,4,0,6,11,14,6,"Olfr371","olfactory receptor 371"
"2374","ENSMUSG00000067545",0.757611509990663,0.293605580626952,3.90169261848848,0.0482374857980349,0.412075266274686,26,32,26,31,46,55,"Olfr1419","olfactory receptor 1419"
"2420","ENSMUSG00000109322",-0.875532421011208,1.18738236259184,3.88258227693237,0.0487894619961663,0.413584516305964,25,219,59,32,46,31,"Olfr1283","olfactory receptor 1283"
"2498","ENSMUSG00000059504",0.595095491995781,1.17571370661997,3.82662742138428,0.0504443380746685,0.420856592193926,40,67,66,67,73,96,"Olfr314","olfactory receptor 314"
"2500","ENSMUSG00000043911",0.793988644026608,0.231314876135981,3.81686148812758,0.050739195777369,0.420856592193926,9,37,38,25,50,48,"Olfr922","olfactory receptor 922"
"2503","ENSMUSG00000075194",1.67669544604902,-1.83440985132446,3.81508470093764,0.0507930369889221,0.420856592193926,7,4,0,8,17,4,"Olfr1049","olfactory receptor 1049"
"2546","ENSMUSG00000048391",0.587769634830044,1.01984600772124,3.7654705300942,0.0523211353289789,0.430282769645782,42,58,54,59,72,80,"Olfr843","olfactory receptor 843"
"2619","ENSMUSG00000074965",0.645197564241989,0.700071614784705,3.72380614810195,0.0536419622566927,0.43787735116204,23,50,47,36,74,60,"Olfr1277","olfactory receptor 1277"
"2670","ENSMUSG00000050776",-0.799881555501119,0.0529988224333187,3.70893907337928,0.0541217814995973,0.438545611857031,20,42,59,10,27,26,"Olfr1317","olfactory receptor 1317"
"2692","ENSMUSG00000049280",0.472646688953561,2.81205476519561,3.67881881470751,0.0551078771460372,0.443276500838927,146,247,182,231,215,269,"Olfr509","olfactory receptor 509"
"2712","ENSMUSG00000051156",0.581405579794737,1.8761234690587,3.64948782044097,0.0560864566936553,0.447878806350784,48,116,130,111,106,164,"Olfr1491","olfactory receptor 1491"
"2765","ENSMUSG00000071185",0.583907000103531,1.3287503329718,3.58757883659522,0.0582129979819402,0.452853978576705,42,66,87,74,104,82,"Olfr1357","olfactory receptor 1357"
"2778","ENSMUSG00000064333",-3.48769542942244,-3.45933721823948,3.57801593516418,0.0585490409368603,0.452853978576705,5,0,0,0,0,0,"Olfr926","olfactory receptor 926"
"2782","ENSMUSG00000070821",0.4338288202581,3.48146277097482,3.57212575630235,0.0587570487909597,0.452853978576705,170,403,383,332,378,401,"Olfr1340","olfactory receptor 1340"
"2794","ENSMUSG00000075110",0.653211309319312,1.01618450217325,3.56368808107088,0.0590563893382426,0.452853978576705,22,57,77,50,90,69,"Olfr1214","olfactory receptor 1214"
"2795","ENSMUSG00000095239",1.35385641350117,-1.32364020188209,3.56306038863268,0.0590787224564413,0.452853978576705,2,12,5,17,20,6,"Olfr497","olfactory receptor 497"
"2804","ENSMUSG00000094535",3.34445913334966,-3.5447891462768,3.56035417710837,0.0591751115381538,0.452853978576705,0,0,0,4,0,0,"Olfr850","olfactory receptor 850"
"2854","ENSMUSG00000109806",3.34845383481873,-3.54790029514737,3.54301180597992,0.059796789871987,0.454455603027101,0,0,0,0,0,4,"Olfr663","olfactory receptor 663"
"2943","ENSMUSG00000078624",-0.778202706389915,0.0713201548098449,3.46840901964435,0.0625514462980662,0.471878773668126,31,28,65,16,21,26,"Olfr613","olfactory receptor 613"
"2950","ENSMUSG00000058251",-1.25573487523227,-0.933873949354002,3.45801819389193,0.062945716632681,0.471878773668126,13,23,24,7,17,2,"Olfr822","olfactory receptor 822"
"2964","ENSMUSG00000054526",0.575326260850851,1.22803527420415,3.44272329235115,0.063530893731416,0.47304760062176,37,73,66,40,88,122,"Olfr1500","olfactory receptor 1500"
"3026","ENSMUSG00000061361",0.345634566343018,3.99962333555344,3.43076565320789,0.0639924275137089,0.473286275973874,169,566,662,227,799,552,"Olfr168","olfactory receptor 168"
"3095","ENSMUSG00000096566",-0.974868253624737,-0.271995161495042,3.41034672148177,0.0647888322836472,0.473508465186122,6,43,44,0,30,21,"Olfr1306","olfactory receptor 1306"
"3107","ENSMUSG00000073901",0.695822734815557,0.302762797420046,3.402762516464,0.06508732861343,0.473508465186122,19,44,25,33,60,35,"Olfr703","olfactory receptor 703"
"3125","ENSMUSG00000063188",0.529621084243371,1.45795365043239,3.3781058448342,0.0660679435879999,0.473508465186122,55,72,89,84,111,87,"Olfr107","olfactory receptor 107"
"3128","ENSMUSG00000057761",-1.93366091076093,-2.64525165999567,3.37558689580773,0.0661690086331639,0.473508465186122,2,4,9,1,1,1,"Olfr1022","olfactory receptor 1022"
"3129","ENSMUSG00000094493",1.15004567601237,-1.25189565771473,3.37554043087386,0.0661708744452476,0.473508465186122,11,4,6,27,7,11,"Olfr700","olfactory receptor 700"
"3176","ENSMUSG00000108995",-0.983528200807381,-0.694187135018678,3.32539335810637,0.0682176939786586,0.481696549995066,22,23,25,5,16,13,"Olfr485","olfactory receptor 485"
"3189","ENSMUSG00000042774",0.551579822226121,1.11885198955463,3.31027717582314,0.0688478788035519,0.481696549995066,38,64,67,59,85,79,"Olfr1353","olfactory receptor 1353"
"3195","ENSMUSG00000075094",-3.11224043034885,-3.64065033742247,3.30570875271289,0.0690395570065453,0.481696549995066,1,1,1,0,0,0,"Olfr1230","olfactory receptor 1230"
"3212","ENSMUSG00000058014",0.708249869739985,0.915008983961936,3.30513737181329,0.0690635706889477,0.481696549995066,27,60,47,84,77,40,"Olfr502","olfactory receptor 502"
"3226","ENSMUSG00000096477",0.444345027080383,2.71295338147032,3.29330965818297,0.069562672222901,0.482126193645515,93,228,235,159,221,279,"Olfr92","olfactory receptor 92"
"3304","ENSMUSG00000095765",0.384262877587049,4.0170722709254,3.21870247749228,0.072801315628912,0.501419061394131,274,528,598,513,603,478,"Olfr741","olfactory receptor 741"
"3439","ENSMUSG00000075427",-0.502585242058887,1.88104470715276,3.17258197777824,0.0748839765772526,0.511691826691624,112,147,146,47,121,107,"Olfr288","olfactory receptor 288"
"3454","ENSMUSG00000094266",-2.5708441033527,-3.15402478591943,3.16523771153212,0.0752214845045763,0.511691826691624,1,6,1,0,1,0,"Olfr340","olfactory receptor 340"
"3495","ENSMUSG00000111273",0.40899996247011,2.76014742689826,3.13899812381943,0.0764407496739032,0.51204148394751,85,249,248,131,259,284,"Olfr789","olfactory receptor 789"
"3506","ENSMUSG00000066749",0.548900207648449,0.987670456195833,3.13061893865977,0.0768345643864731,0.51204148394751,47,57,48,76,66,61,"Olfr877","olfactory receptor 877"
"3526","ENSMUSG00000063780",-0.792788390346009,-0.2981306277591,3.11383525884135,0.077629962378081,0.51204148394751,27,30,35,13,14,22,"Olfr282","olfactory receptor 282"
"3528","ENSMUSG00000051095",-1.24022143894971,-1.29486601294163,3.11264959309119,0.0776864865071867,0.51204148394751,10,10,24,4,1,16,"Olfr986","olfactory receptor 986"
"3529","ENSMUSG00000056883",0.450165386938881,2.70444554624308,3.11241736895107,0.0776975624921143,0.51204148394751,104,270,175,184,242,219,"Olfr533","olfactory receptor 533"
