"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"8346","ENSMUSG00000020168",0.566347160422504,0.737477367038241,1.38741455538681,0.238842204972106,0.922143360196128,107,8,25,129,13,48,"Olfr299","olfactory receptor 299"
"8386","ENSMUSG00000050281",0.944256937724478,0.84303582238966,1.38380951967662,0.239453311914648,0.922143360196128,165,7,5,99,11,67,"Olfr630","olfactory receptor 630"
"8391","ENSMUSG00000063827",0.578762221475812,1.35022653046592,1.38269241907998,0.239643062336061,0.922143360196128,105,28,42,111,30,138,"Olfr1382","olfactory receptor 1382"
"8428","ENSMUSG00000043692",-0.850724555476766,-0.371205566832754,1.37492913196775,0.24096679267358,0.922143360196128,57,5,26,39,9,4,"Olfr399","olfactory receptor 399"
"8439","ENSMUSG00000050772",0.732528064596021,0.623117114163714,1.37193966228531,0.241478902292103,0.922143360196128,61,20,18,34,51,64,"Olfr1124","olfactory receptor 1124"
"8469","ENSMUSG00000096254",0.694998667581999,-0.145640080219073,1.36390935365631,0.242861103889802,0.922143360196128,22,11,21,24,28,36,"Olfr724","olfactory receptor 724"
"8477","ENSMUSG00000048080",-0.803990381514572,-0.847956243702346,1.36230145511912,0.243139017269781,0.922143360196128,22,9,25,12,8,11,"Olfr731","olfactory receptor 731"
"8488","ENSMUSG00000052508",0.316299657969213,5.15106295645002,1.36007309530586,0.243524813939024,0.922143360196128,3160,101,731,2534,202,1006,"Olfr536","olfactory receptor 536"
"8490","ENSMUSG00000062649",0.44448575330584,1.39238451015247,1.35904693938259,0.243702723604444,0.922143360196128,156,21,43,219,39,48,"Olfr44","olfactory receptor 44"
"8493","ENSMUSG00000032987",0.398506286611232,2.96429577089723,1.35817242103897,0.243854468226264,0.922143360196128,565,15,207,595,36,247,"Olfr281","olfactory receptor 281"
"8517","ENSMUSG00000045678",0.947572005126351,-0.563116172497288,1.35272480393312,0.244802327224275,0.922143360196128,24,8,5,26,10,36,"Olfr1489","olfactory receptor 1489"
"8542","ENSMUSG00000073914",0.701918205675523,0.293537780259553,1.34696837683187,0.245808809251485,0.922143360196128,83,12,4,109,13,19,"Olfr677","olfactory receptor 677"
"8612","ENSMUSG00000047207",0.795417087333782,-0.383208202642489,1.33581090180966,0.247774077320466,0.922143360196128,42,9,4,46,16,16,"Olfr1495","olfactory receptor 1495"
"8658","ENSMUSG00000094747",0.631997571240274,0.266019923426668,1.32492422838581,0.24971021413043,0.922143360196128,57,14,13,62,44,17,"Olfr1307","olfactory receptor 1307"
"8664","ENSMUSG00000043827",1.36015219652284,0.0734367239821141,1.32355285226984,0.249955418850651,0.922143360196128,41,10,0,89,3,52,"Olfr94","olfactory receptor 94"
"8666","ENSMUSG00000109403",0.922628100831848,-0.933631302790738,1.323305023957,0.24999976253064,0.922143360196128,28,2,5,33,5,16,"Olfr1311","olfactory receptor 1311"
"8696","ENSMUSG00000111732",-1.05678679679382,-1.43181783169889,1.31660933661185,0.251201476500863,0.922143360196128,27,10,2,11,3,3,"Olfr785","olfactory receptor 785"
"8749","ENSMUSG00000048693",-0.661951178368119,0.0112579628595901,1.30470605614123,0.253355394311606,0.922143360196128,60,15,31,33,8,28,"Olfr435","olfactory receptor 435"
"8757","ENSMUSG00000078118",-1.02212662741026,-0.82909829311888,1.3034164367013,0.253590113920661,0.922143360196128,45,5,12,13,1,18,"Olfr483","olfactory receptor 483"
"8793","ENSMUSG00000094745",1.39955230077074,-1.14572884500515,1.29619312326888,0.254909766034176,0.922143360196128,26,0,5,9,8,22,"Olfr954","olfactory receptor 954"
"8864","ENSMUSG00000075387",0.807674624470027,0.142760661601625,1.28343981067973,0.257260439084103,0.922143360196128,59,13,5,81,10,36,"Olfr341","olfactory receptor 341"
"8868","ENSMUSG00000059043",0.341109974473811,4.14454825175624,1.28319553710688,0.257305723687836,0.922143360196128,1015,154,371,1016,174,740,"Olfr15","olfactory receptor 15"
"8965","ENSMUSG00000048620",0.660374146013722,0.881012705827621,1.26889958022879,0.259973219432642,0.922143360196128,134,8,29,78,37,56,"Olfr1336","olfactory receptor 1336"
"8967","ENSMUSG00000060017",0.609095546171785,0.537151611507635,1.26856699679887,0.260035682538569,0.922143360196128,67,21,16,78,24,51,"Olfr121","olfactory receptor 121"
"8996","ENSMUSG00000057179",0.477110251868048,0.81410577626397,1.26418479776219,0.260860449396872,0.922143360196128,65,21,42,113,38,40,"Olfr747","olfactory receptor 747"
"9011","ENSMUSG00000059610",0.281156641455302,4.2441873233174,1.26171781140512,0.261326182644498,0.922143360196128,654,92,879,1342,99,754,"Olfr222","olfactory receptor 222"
"9024","ENSMUSG00000060688",-0.781967904637049,0.643932068154493,1.25879019274593,0.261880214866671,0.922143360196128,141,8,49,56,32,9,"Olfr292","olfactory receptor 292"
"9301","ENSMUSG00000094266",1.8890761665428,-3.7944552797629,1.2502828268135,0.263498465773086,0.922143360196128,0,0,0,0,0,1,"Olfr340","olfactory receptor 340"
"9304","ENSMUSG00000094461",1.8890761665428,-3.7944552797629,1.2502828268135,0.263498465773086,0.922143360196128,0,0,0,0,0,1,"Olfr883","olfactory receptor 883"
"9460","ENSMUSG00000109376",1.8890761665428,-3.7944552797629,1.2502828268135,0.263498465773086,0.922143360196128,0,0,0,0,0,1,"Olfr761","olfactory receptor 761"
"9630","ENSMUSG00000058662",0.561880523662196,0.720745303417839,1.24704483942855,0.264117648397021,0.922143360196128,68,6,45,174,13,30,"Olfr69","olfactory receptor 69"
"9657","ENSMUSG00000075215",0.996933446556807,-1.71793881904176,1.24262132816553,0.264966457394996,0.922143360196128,5,3,5,9,13,6,"Olfr1000","olfactory receptor 1000"
"9661","ENSMUSG00000070382",0.57108831573688,0.611207983449418,1.24180370906966,0.265123718069388,0.922143360196128,99,14,16,94,27,36,"Olfr391","olfactory receptor 391"
"9679","ENSMUSG00000096555",0.526550992383926,0.419633300094425,1.23911310470685,0.26564204865133,0.922143360196128,38,17,37,73,24,44,"Olfr944","olfactory receptor 944"
"9691","ENSMUSG00000059023",0.987864405166664,-1.34897843566095,1.2371597754863,0.266019137271924,0.922143360196128,13,3,4,12,17,8,"Olfr1201","olfactory receptor 1201"
"9698","ENSMUSG00000075208",0.601050919984142,0.650012543153647,1.23496583543939,0.266443470483392,0.922143360196128,61,6,59,89,33,39,"Olfr1019","olfactory receptor 1019"
"9702","ENSMUSG00000051156",0.448645395155976,1.13997253566896,1.23423185012737,0.266585619801611,0.922143360196128,85,25,57,96,53,70,"Olfr1491","olfactory receptor 1491"
"9769","ENSMUSG00000056853",1.74214009489526,-2.6399631488041,1.22193193990748,0.268981841012239,0.922143360196128,0,0,5,0,4,7,"Olfr765","olfactory receptor 765"
"9800","ENSMUSG00000062042",-1.84071935460608,-3.80171824440002,1.22021149600194,0.269319149837813,0.922143360196128,1,0,0,0,0,0,"Olfr294","olfactory receptor 294"
"9938","ENSMUSG00000095667",-1.84071935460608,-3.80171824440002,1.22021149600194,0.269319149837813,0.922143360196128,1,0,0,0,0,0,"Olfr854","olfactory receptor 854"
"10221","ENSMUSG00000068815",-0.692002073879417,-0.107660391165547,1.21253043488244,0.270831554167533,0.922143360196128,53,11,28,65,8,7,"Olfr1143","olfactory receptor 1143"
"10252","ENSMUSG00000075197",0.511104206860245,0.980540071592826,1.20820957363652,0.271687001349318,0.922143360196128,141,16,21,133,30,43,"Olfr1046","olfactory receptor 1046"
"10545","ENSMUSG00000050158",0.593611509324419,0.128360594290073,1.20547257282451,0.272230624447605,0.922143360196128,42,18,13,75,22,23,"Olfr165","olfactory receptor 165"
"10548","ENSMUSG00000043529",1.11274212711484,-1.60302039078676,1.20537942752097,0.272249148918865,0.922143360196128,15,2,1,19,3,10,"Olfr266","olfactory receptor 266"
"10568","ENSMUSG00000045559",0.608849045439069,0.186020523988362,1.20231172223587,0.272860128598358,0.922143360196128,25,8,50,53,23,36,"Olfr827","olfactory receptor 827"
"10652","ENSMUSG00000094846",0.538922452850064,0.649359846851859,1.18783835802135,0.275766019100048,0.922143360196128,60,21,28,75,24,66,"Olfr1487","olfactory receptor 1487"
"10655","ENSMUSG00000048226",0.480042312547662,1.00060840035188,1.18752127444788,0.275830115365869,0.922143360196128,114,17,36,114,33,60,"Olfr1212","olfactory receptor 1212"
"10672","ENSMUSG00000059867",-0.846688781687601,-1.09861000910353,1.18558086214544,0.276222764513697,0.922143360196128,14,6,24,5,4,17,"Olfr960","olfactory receptor 960"
"10678","ENSMUSG00000046790",0.424870146814272,2.52174557177129,1.18485626776635,0.276369568846621,0.922143360196128,231,67,125,321,57,271,"Olfr1341","olfactory receptor 1341"
"10695","ENSMUSG00000047545",0.581431891277138,1.12222608707197,1.18198672254594,0.276951909191953,0.922143360196128,166,2,53,139,21,57,"Olfr629","olfactory receptor 629"
"10738","ENSMUSG00000059030",0.919337408816566,-0.457246090745129,1.17397660470955,0.278585659370839,0.922143360196128,45,10,1,32,19,15,"Olfr128","olfactory receptor 128"
"10742","ENSMUSG00000111863",-2.81331815191009,-1.82138093933024,1.17269631277531,0.278847912726545,0.922143360196128,16,4,0,0,0,18,"Olfr347","olfactory receptor 347"
"10778","ENSMUSG00000066747",0.492646600997253,0.782890652113378,1.16543734850086,0.280340729781661,0.922143360196128,98,14,30,106,27,48,"Olfr878","olfactory receptor 878"
"10780","ENSMUSG00000059279",0.458300259222933,2.00906168635231,1.16511624121276,0.280406998571662,0.922143360196128,301,33,53,233,69,100,"Olfr224","olfactory receptor 224"
"10786","ENSMUSG00000050818",0.432870567953231,1.72574119603465,1.16375858290324,0.280687405114192,0.922143360196128,206,37,45,202,56,87,"Olfr330","olfactory receptor 330"
"10837","ENSMUSG00000075175",0.942813886893332,-1.40383297654495,1.15582197618519,0.282333714091772,0.922143360196128,18,1,3,31,4,5,"Olfr1086","olfactory receptor 1086"
"10840","ENSMUSG00000075186",-0.856688214413387,-1.20965242455036,1.15481241025648,0.282544004863593,0.922143360196128,23,4,18,9,5,8,"Olfr1058","olfactory receptor 1058"
"10845","ENSMUSG00000068950",0.626620491371028,0.205941261782611,1.15399368692395,0.282714688968459,0.922143360196128,60,4,29,70,21,28,"Olfr338","olfactory receptor 338"
"10863","ENSMUSG00000075136",1.78544921860319,-2.3219591558084,1.15250102690303,0.283026208514556,0.922143360196128,12,0,0,6,3,4,"Olfr1164","olfactory receptor 1164"
"10875","ENSMUSG00000075222",0.624199924480217,0.202457873379651,1.15129169287277,0.283278916260188,0.922143360196128,58,7,23,60,31,25,"Olfr988","olfactory receptor 988"
"10905","ENSMUSG00000094986",0.743294061497381,-0.465389883418387,1.14596838859675,0.284394700107714,0.922143360196128,33,2,18,34,11,26,"Olfr1454","olfactory receptor 1454"
"10950","ENSMUSG00000095377",0.658604693577391,0.220323182255553,1.14107869256041,0.285424509710489,0.922143360196128,66,6,12,104,4,36,"Olfr91","olfactory receptor 91"
"10966","ENSMUSG00000075380",-1.37587088731999,-1.84500654993099,1.13863102751829,0.285941784214212,0.922143360196128,29,2,1,6,0,3,"Olfr355","olfactory receptor 355"
"10977","ENSMUSG00000049057",0.403040892821094,2.1990351916211,1.13591317708491,0.28651755297338,0.922143360196128,281,45,77,291,63,139,"Olfr1257","olfactory receptor 1257"
"10998","ENSMUSG00000051258",0.384223939439449,2.25041913571042,1.13100173448298,0.287561767965622,0.922143360196128,229,28,158,236,58,194,"Olfr1362","olfactory receptor 1362"
"10999","ENSMUSG00000055610",-1.01121978186961,-1.34526330622715,1.13099310968062,0.287563605923019,0.922143360196128,19,6,11,15,0,10,"Olfr307","olfactory receptor 307"
"11008","ENSMUSG00000089892",-0.7102262115883,-0.765370733459923,1.1290971531209,0.287967999691681,0.922143360196128,26,17,12,17,13,6,"Olfr1199","olfactory receptor 1199"
"11020","ENSMUSG00000094970",-0.463096809384084,1.13352303428748,1.12679953981641,0.288459033786638,0.922143360196128,143,38,50,97,21,55,"Olfr943","olfactory receptor 943"
"11031","ENSMUSG00000094669",0.563485947647095,0.341301562727717,1.12336000862434,0.289196105875977,0.922143360196128,66,7,28,66,18,45,"Olfr441","olfactory receptor 441"
"11072","ENSMUSG00000050366",0.354184261586427,2.40677242240509,1.11631784943535,0.290712699938991,0.922143360196128,289,42,130,349,60,175,"Olfr524","olfactory receptor 524"
"11128","ENSMUSG00000049737",0.406113639095964,1.43360449280437,1.10758909382939,0.292606627066908,0.922143360196128,141,14,76,176,24,96,"Olfr1361","olfactory receptor 1361"
"11134","ENSMUSG00000046913",1.27088907856995,-1.10194814743863,1.1066744131803,0.292806001432234,0.922143360196128,33,1,0,31,1,14,"Olfr1451","olfactory receptor 1451"
"11138","ENSMUSG00000047702",0.477533432566812,0.756966878713149,1.10627695602081,0.292892689897581,0.922143360196128,66,20,36,104,21,61,"Olfr1388","olfactory receptor 1388"
"11159","ENSMUSG00000054666",0.607324030933631,0.312684820309296,1.1008827932466,0.294072449706612,0.922143360196128,31,19,24,107,13,34,"Olfr63","olfactory receptor 63"
"11162","ENSMUSG00000050023",0.524709822697952,1.81517273744749,1.10031330927587,0.29419735630409,0.922143360196128,276,12,73,178,56,98,"Olfr1176","olfactory receptor 1176"
"11204","ENSMUSG00000062782",0.371579840868948,2.75808398922267,1.09240448635672,0.295939065883017,0.922143360196128,225,49,229,334,43,383,"Olfr527","olfactory receptor 527"
"11274","ENSMUSG00000071522",0.363649673574392,2.60968070815987,1.08542147509713,0.297487893040808,0.922143360196128,466,51,80,448,86,122,"Olfr263","olfactory receptor 263"
"11289","ENSMUSG00000107662",-0.48954193725165,0.718665281915229,1.08178761555164,0.298297998164966,0.922143360196128,130,21,36,68,20,31,"Olfr772","olfactory receptor 772"
"11373","ENSMUSG00000074966",-0.77430414368677,-0.557172849867269,1.07006064210289,0.300931748591582,0.922143360196128,67,6,11,19,7,9,"Olfr1275","olfactory receptor 1275"
"11434","ENSMUSG00000107711",-1.82735046124007,-2.11918814822385,1.06154461966745,0.302863157269107,0.922143360196128,12,0,12,2,4,0,"Olfr320","olfactory receptor 320"
"11435","ENSMUSG00000071494",0.343784152924745,3.20669099723125,1.0614807944746,0.30287769293886,0.922143360196128,502,67,213,620,66,380,"Olfr455","olfactory receptor 455"
"11497","ENSMUSG00000094539",0.589786843930643,0.47456637301034,1.05113101571059,0.305246747541627,0.922143360196128,44,17,25,41,21,82,"Olfr191","olfactory receptor 191"
"11530","ENSMUSG00000060742",-0.894594337868021,-1.64258089086964,1.04461286966402,0.306751062000722,0.922143360196128,16,6,7,12,2,4,"Olfr1076","olfactory receptor 1076"
"11534","ENSMUSG00000071065",-0.733338783701239,-0.369270012096853,1.04419833051271,0.306847057580015,0.922143360196128,52,2,39,28,6,11,"Olfr806","olfactory receptor 806"
"11542","ENSMUSG00000061367",-0.572995634660138,-0.0899491299259134,1.04274746537716,0.307183343989962,0.922143360196128,37,18,37,34,16,15,"Olfr771","olfactory receptor 771"
"11543","ENSMUSG00000072709",0.453650537777659,0.683047479545441,1.04259070194085,0.307219707757962,0.922143360196128,51,26,35,102,33,38,"Olfr380","olfactory receptor 380"
"11550","ENSMUSG00000057770",-0.61946974344473,0.653225151554082,1.04162067660077,0.307444844776713,0.922143360196128,83,5,105,74,13,19,"Olfr668","olfactory receptor 668"
"11573","ENSMUSG00000061637",-0.661471094649804,-0.399616630690121,1.03771989183841,0.308352358280973,0.922143360196128,55,7,22,25,6,17,"Olfr1457","olfactory receptor 1457"
"11588","ENSMUSG00000070421",0.667542070174395,0.0132750747242563,1.03581521060234,0.308796744468548,0.922143360196128,75,6,6,75,9,22,"Olfr658","olfactory receptor 658"
"11608","ENSMUSG00000095774",-0.479752647233852,0.532914570958557,1.03284512299688,0.309491365640832,0.922143360196128,98,19,37,73,13,29,"Olfr970","olfactory receptor 970"
"11619","ENSMUSG00000092292",2.75504181313312,-2.33187335111949,1.03171260530856,0.309756765121141,0.922143360196128,8,0,0,0,5,10,"Olfr113","olfactory receptor 113"
"11626","ENSMUSG00000046486",-0.621530019352937,0.051332847695169,1.03031489356166,0.310084719710184,0.922143360196128,86,15,16,45,7,20,"Olfr231","olfactory receptor 231"
"11648","ENSMUSG00000062103",0.745450000791596,-0.651542482012673,1.02674399436153,0.310924638495965,0.922143360196128,30,2,14,29,11,21,"Olfr924","olfactory receptor 924"
"11657","ENSMUSG00000047048",0.687558975628551,-0.0882920951498616,1.02549157287524,0.311219924840685,0.922143360196128,62,3,10,68,4,31,"Olfr432","olfactory receptor 432"
"11688","ENSMUSG00000058244",-0.586947712504041,0.386115902809594,1.01943623703349,0.312652772631905,0.922143360196128,92,12,44,28,15,40,"Olfr506","olfactory receptor 506"
